ticker_symbol,period_ending,accounts_payable,accounts_receivable,add'l_income/expense_items,after_tax_roe,capital_expenditures,capital_surplus,cash_ratio,cash_and_cash_equivalents,changes_in_inventories,common_stocks,cost_of_revenue,current_ratio,deferred_asset_charges,deferred_liability_charges,depreciation,earnings_before_interest_and_tax,earnings_before_tax,effect_of_exchange_rate,equity_earnings/loss_unconsolidated_subsidiary,fixed_assets,goodwill,gross_margin,gross_profit,income_tax,intangible_assets,interest_expense,inventory,investments,liabilities,long-term_debt,long-term_investments,minority_interest,misc._stocks,net_borrowings,net_cash_flow,net_cash_flow-operating,net_cash_flows-financing,net_cash_flows-investing,net_income,net_income_adjustments,net_income_applicable_to_common_shareholders,net_income-cont._operations,net_receivables,non-recurring_items,operating_income,operating_margin,other_assets,other_current_assets,other_current_liabilities,other_equity,other_financing_activities,other_investing_activities,other_liabilities,other_operating_activities,other_operating_items,pre-tax_margin,pre-tax_roe,profit_margin,quick_ratio,research_and_development,retained_earnings,sale_and_purchase_of_stock,"sales,_general_and_admin.",short-term_debt_/_current_portion_of_long-term_debt,short-term_investments,total_assets,total_current_assets,total_current_liabilities,total_equity,total_liabilities,total_liabilities_&_equity,total_revenue,treasury_stock,for_year,earnings_per_share,estimated_shares_outstanding,year,symbol,price_year,yearly_price,security,sec_filings,gics_sector,gics_sub_industry,address_of_headquarters,date_first_added,cik,pe_ratio
CAG,5/25/2014,-0.164055539,-1.965517241,,-0.6,0.091102698,0.030510833,0,-0.231647635,-0.869875223,0,-0.118126757,0.240310078,,,-0.152890588,-0.115858353,-0.246186938,-3.533333333,-0.133333333,-0.017120742,-0.070988643,0,-0.130018723,-0.507322465,-0.058379363,0.366763215,-0.112734418,-1,-3.308243728,-0.01872419,,-0.019269777,,-1.142770537,-1.009888752,0.110749186,-1.250205662,-0.902758974,-0.608347332,-62.93055556,-0.608347332,-0.104810997,-0.172737221,,-0.115858353,0,-0.249063032,0.657574705,33.33333333,-0.315145334,-2.533333333,-0.986036456,-0.05544461,-0.330680813,,-0.125,-0.210526316,-0.5,0.366666667,,-0.023179647,-0.987608841,-0.138922504,-0.678617157,,-0.053211666,-0.034019818,-0.223120572,-0.001120736,-0.071323369,-0.053211666,-0.121097607,-0.005832314,0.000496771,-0.617021277,0.022648634,2014,CAG,2014,-0.044514875,ConAgra Foods Inc.,reports,Consumer Staples,Packaged Foods & Meats,"Omaha, Nebraska",8/31/1983,23217,1.494877828
CAG,5/31/2015,-0.141359861,0.533730159,,0,-0.238343093,0.012055164,0,0.165605096,-16.35616438,0,0.016900839,-0.325,,,0.072758037,0.158293426,0.297405966,1.315789474,2.756923077,0.859396594,-0.419480105,-0.04,-0.017694883,1.030846887,-0.60295173,-0.125827815,-0.209147809,,-1.02173913,-0.210045296,,-0.131334023,,0.78588927,-1,-0.056100982,0.383038391,-0.92173095,-1.833388321,1.404350751,-1.833388321,0.216090851,-0.301776266,,0.158293426,0.1,3.20508167,0.065926004,1.190533981,1.453462398,2.326086957,0.161931818,0.010571231,-0.528401585,,0.142857143,0.466666667,-0.333333333,-0.292682927,,-0.135612501,27.05405405,-0.131317106,3.496237273,,-0.097399001,-0.15777158,0.252686951,-0.139298279,-0.081729607,-0.097399001,0.008345863,-0.037116529,0.000496524,-1.833333333,6.60E-05,2015,CAG,2015,0.229454474,ConAgra Foods Inc.,reports,Consumer Staples,Packaged Foods & Meats,"Omaha, Nebraska",8/31/1983,23217,-2.475345369
CAG,5/29/2016,-0.034085032,-3.223803364,,2,0.2238041,0.082809224,5.6,4.0667881,-1.494201606,0,-0.056205443,0.305555556,,,-0.017087277,-0.337442682,-0.416575027,-0.772727273,0.128583129,-0.588239419,-0.002376447,0.125,0.074836556,-0.377520022,0.003379175,-0.097575758,-0.036831852,-1,10.57142857,-0.286116595,,-0.033333333,,1.253406493,,-0.184519789,0.874842679,-52.13942308,1.680126683,0.583527656,1.680126683,-0.347625937,0.132070365,,-0.337442682,-0.272727273,0.151488994,-0.681907571,-0.848476454,0.04552352,2.503267974,-32.26161369,-0.18384115,-8.739495798,,-0.375,-0.272727273,2,0.362068966,,-0.256932419,1.589595376,0.42975474,-0.399232057,,-0.232093498,0.003760559,-0.234947585,-0.179496244,-0.250530522,-0.232093498,-0.024637681,-0.067910958,0.000496278,1.616666667,0.024252235,2016,CAG,2016,0.147700917,ConAgra Foods Inc.,reports,Consumer Staples,Packaged Foods & Meats,"Omaha, Nebraska",8/31/1983,23217,-0.561388185
CAH,6/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CAH,2013,,Cardinal Health Inc.,reports,Health Care,Health Care Distributors,"Dublin, Ohio",,721371,
CAH,6/30/2014,-0.007488559,3.282407407,2.066666667,2,0.276923077,,0.461538462,0.507101526,-1.383783784,0.009143244,-0.10656948,-0.024590164,,-0.141581633,0.156171285,0.909990109,1.024774775,,,-0.02014775,,0.2,0.048770575,0.148282098,0.053103696,0.081300813,-0.012779171,-2.389830508,-3.151724138,-0.139717851,,,,-0.885714286,-3.584450402,0.46149392,-3.581818182,-0.642105263,2.491017964,-0.856716418,2.491017964,2.471641791,-0.146573604,-0.971973094,0.892570281,1,-0.224137931,0.197986577,,0.029411765,-57.75,-0.768200089,,,0.411392405,1,0.866666667,,0,,0.18226845,1.045592705,0.053217391,3.767857143,,0.00828847,0.009510411,0.03598355,0.071297071,-0.01068333,0.00828847,-0.099007844,0.312730627,0.000496771,2.489795918,0.000350177,2014,CAH,2014,0.429639845,Cardinal Health Inc.,reports,Health Care,Health Care Distributors,"Dublin, Ohio",,721371,-0.590337121
CAH,6/30/2015,0.184993712,-1.940540541,-2.152173913,0.055555556,0.204819277,,0.421052632,0.611169284,-6.485915493,0.007718121,0.126811215,0.058823529,,0.063893016,-0.017429194,0.091662351,0.093993326,,,0.032213845,,0,0.106762255,0.188976378,0.025212947,0.060150376,0.114323736,0.207317073,-7.733974359,0.64333018,,,,11.84821429,0.816390041,0.006339144,-1.084507042,-0.001176471,0.042024014,1.930555556,0.042024014,0.042132416,0.212453532,0.2,0.146419098,0,0.132026144,-0.018207283,,-1.328571429,-0.713656388,-0.132947977,,,0.260089686,0,0.107142857,0,0.140625,,0.15647256,0.539375929,0.07001321,-0.649188514,,0.157838129,0.212553654,0.140787297,-0.022652711,0.216687042,0.157838129,0.125675201,0.577652846,0.000496524,0.070175439,-0.02630543,2015,CAH,2015,0.183908202,Cardinal Health Inc.,reports,Health Care,Health Care Distributors,"Dublin, Ohio",,721371,0.106274877
CAH,6/30/2016,0.126871831,-0.004597701,-0.905660377,0.157894737,0.55,,-0.555555556,-0.489601386,0.513478819,0.002331002,0.187814375,-0.119047619,,0.942039106,0.421286031,0.164136622,0.157092018,,,0.192563081,,-0.166666667,0.145483193,0.119205298,0.566301097,0.262411348,0.152426447,-0.858585859,0.26987149,-0.049702552,,,,-0.986101459,-2.290691034,0.169685039,-19.98333333,3.80565371,0.174485597,-0.345971564,0.174485597,0.180693069,0.135213859,-1.766666667,0.137899121,0,0.090069284,0.126961484,,4.043478261,-1.292307692,7.002222222,,,0.633451957,0,0.129032258,0,-0.205479452,,0.162651694,-0.361969112,0.125925926,1.088967972,,0.132041669,0.009378448,0.1425506,0.047634271,0.154148874,0.132041669,0.185456106,0.228953229,0.000496278,0.191256831,-0.014078605,2016,CAH,2016,-0.083726137,Cardinal Health Inc.,reports,Health Care,Health Care Distributors,"Dublin, Ohio",,721371,-0.230834326
CAT,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CAT,2013,,Caterpillar Inc.,reports,Industrials,Construction & Farm Machinery & Heavy Trucks,"Peoria, Illinois",,18230,
CAT,12/31/2014,0.014219324,-0.804790419,-10.2,-0.166666667,-0.239991003,,0.181818182,0.207202763,-0.962001505,0.065194309,-0.00270179,-0.007142857,1.363636364,,0.024619372,-0.349901663,-0.385335413,3.046511628,-2.333333333,-0.029165447,-0.037665325,-0.038461538,-0.025348542,-0.475360121,-0.144605117,0.040860215,-0.033267327,-0.197103275,-1.2576,0.039859276,-0.019885508,0.194029851,,-2.517070143,1.131979695,-0.209400451,-0.33584571,-0.281212842,-0.352863552,3.439834025,-0.352863552,-0.352863552,-0.012066848,,-0.411158493,-0.4,0.030372493,-0.091111111,-0.051379124,0.649820421,,0.039473684,0.219156169,1.836734694,,-0.333333333,-0.24,-0.428571429,0.021276596,0.163245357,0.06382244,1.134081197,0.248161765,0.042607198,,-0.00253251,0.013877657,0.021247756,-0.195329393,0.060076461,-0.00253251,-0.008480667,0.326640796,0.000496771,0.02044293,-0.365827889,2014,CAT,2014,0.158094961,Caterpillar Inc.,reports,Industrials,Construction & Farm Machinery & Heavy Trucks,"Peoria, Illinois",,18230,0.134894394
CAT,12/31/2015,-0.197989331,3.687116564,-0.5,0.133333333,-0.034921574,,-0.038461538,-0.120010898,21.51485149,0.044258373,-0.174374728,-0.079136691,0.772792023,,-0.036990199,0.085258526,0.091053299,-0.028735632,-1,-0.029378054,-0.011801613,0.08,-0.069643115,0.323699422,-0.08289987,0.047520661,-0.205243753,-0.466666667,-15.9068323,-0.094118917,-0.088779588,-0.05,,-1.056464812,-1.699206349,-0.171527864,0.291722296,-0.030328095,0.024469821,-0.848130841,0.024469821,0.024469821,-0.152245582,,0.142124321,0.333333333,0.111234705,1.031784841,-0.04732041,-0.683563987,,-0.58714703,-0.012137117,-2.028776978,,0.166666667,0.210526316,0.25,-0.052083333,-0.109663866,-0.136955175,-0.501376721,-0.144084438,0.116772455,,-0.074857406,-0.137880464,-0.0586505,-0.115669414,-0.064797233,-0.074857406,-0.148104523,0.121709271,0.000496524,-0.409015025,0.733495544,2015,CAT,2015,-0.217666892,Caterpillar Inc.,reports,Industrials,Construction & Farm Machinery & Heavy Trucks,"Peoria, Illinois",,18230,0.323778338
CAT,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,CAT,2016,,Caterpillar Inc.,reports,Industrials,Construction & Farm Machinery & Heavy Trucks,"Peoria, Illinois",,18230,
CB,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,CB,2012,,Chubb Limited,reports,Financials,Property & Casualty Insurance,"Zurich, Switzerland",7/15/2010,896159,
CB,12/31/2013,-0.055607652,-0.756289308,,0.3,,0.011392161,,-0.058536585,,-0.072150975,-0.007765452,,0.259243336,,0.218181818,0.398946063,0.42405914,0.4,,,,0.166666667,0.267682468,0.777777778,0.086231156,0.1,,0.102656138,1.378125,0.133973035,0.016274062,,,5.313333333,-37,0.006758448,-1.710909091,0.291654551,0.388765706,2.105882353,0.388765706,0.388765706,0.003483935,,0.42405914,0.294117647,0.109325681,,,-0.600969865,,1.098009188,0.006392547,-4.313131313,-3.5,0.294117647,0.363636364,0.333333333,,,0.374563939,-2.32173913,0.054866412,0.356887937,-0.208707361,0.021232914,,,0.047001562,0.010320854,0.021232914,0.073873773,0.603773585,0.000497018,0.384422111,0.003137479,2013,CB,2013,0.223938097,Chubb Limited,reports,Financials,Property & Casualty Insurance,"Zurich, Switzerland",7/15/2010,896159,-0.115921302
CB,12/31/2014,0.107337901,-3.806451613,,-0.230769231,,-0.017754868,,0.131260794,,-0.094842117,0.057418943,,-0.011266644,,-0.298507463,-0.165300244,-0.177206229,18.85714286,,,,-0.114285714,-0.120047485,0.320833333,0.059215396,0.018181818,,-0.5234375,0.536136662,-0.078620394,0.018520615,,,-0.790918691,-3.111111111,0.117851815,-5.544757033,-0.436289959,-0.240819585,-3.46969697,-0.240819585,-0.240819585,0.083489474,,-0.177206229,-0.181818182,0.040351785,,,0.033854167,0.672566372,-0.240875912,0.033943814,-1.105182927,-6.466666667,-0.181818182,-0.2,-0.25,,,0.206874048,7.565789474,0.015377657,0.342451341,0.317073171,0.03955137,,,0.026435386,0.045307148,0.03955137,-0.004672655,4.678431373,0.000496771,-0.228675136,-0.015744921,2014,CB,2014,0.135831703,Chubb Limited,reports,Financials,Property & Casualty Insurance,"Zurich, Switzerland",7/15/2010,896159,0.472572396
CB,12/31/2015,0.033177905,-0.967816092,,0,,-0.129057337,,1.709923664,,-0.027560521,-0.020617778,,0.101864641,,-0.159574468,-0.045394213,-0.054774878,0.043165468,,,,0.032258065,0.015008432,-0.271293375,-0.007162823,0.071428571,,3.299863388,-0.272882806,0.594629156,-0.078627239,,,23.94949495,13.73684211,-0.140569395,-3.079347214,1.513578275,-0.006659657,-0.182515337,-0.006659657,-0.006659657,-0.034738823,,-0.054774878,-0.055555556,0.06315266,,,-1.617128463,0.291005291,-1.000961538,-0.014379845,-8.202898551,-2.463414634,-0.055555556,-0.083333333,0,,,0.170271569,-0.51843318,0.011135857,-0.44984326,3.49870801,0.041914339,,,-0.01527698,0.066558891,0.041914339,-0.00959783,0.327348066,0.000496524,0.024705882,-0.030609309,2015,CB,2015,0.055462682,Chubb Limited,reports,Financials,Property & Casualty Insurance,"Zurich, Switzerland",7/15/2010,896159,0.030015246
CBG,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,CBG,2012,,CBRE Group,reports,Real Estate,Real Estate Services,"Los Angeles, California",,1138118,
CBG,12/31/2013,0.23364983,-0.461109633,-1.931510745,-0.19047619,0.0160089,0.021955458,-0.465116279,-0.524436939,,0.005452893,0.095427355,-0.189781022,,-0.162454027,0.272664793,-0.030816527,0.039852659,-4.305244549,0.060811145,0.209454185,0.212146261,0,0.159267099,0.010063565,0.069185923,-0.228402678,,-6.265742182,5.227382767,-0.266075063,-0.273504702,-0.717947279,,6.778232975,152.7670528,1.559796071,7.603531667,1.35236327,0.003115146,-0.761450204,0.003115146,0.05800313,-0.188652872,3.949510743,0.053064447,0,-0.027267874,-0.256573658,-0.719493897,-0.114642156,3.836886994,9.040361499,0.021995483,-3.70933764,0.122284771,-0.125,-0.15625,-0.2,-0.189781022,,0.427722842,-1.268029341,,-0.485514548,-0.427095383,-0.103863709,-0.294949994,-0.123323306,0.231660247,-0.186226533,-0.103863709,0.102960517,,0.000497018,-0.020408163,0.024013379,2013,CBG,2013,0.306019943,CBRE Group,reports,Real Estate,Real Estate Services,"Los Angeles, California",,1138118,0.333228692
CBG,12/31/2014,0.189650352,3.002534245,-3.310758362,0.235294118,0.14652932,0.05848083,0.130434783,0.390381274,,0.003314251,0.279092311,0.036036036,,-0.735024288,0.211821373,0.380752313,0.527082331,1.601444108,0.578870572,0.08576176,0.018924904,-0.083333333,0.12187365,0.409066869,-0.046203883,-0.170614886,,0.166769677,1.403806836,-0.031220372,-0.39783997,0.033489968,,-0.74003853,-1.416769755,-0.111833452,-0.732108865,-0.674068913,0.530631393,17.70385819,0.530631393,0.595730862,0.122435107,-1,0.285859432,0,0.475305924,0.390561832,0.535467128,1.217446945,-0.402468592,-0.962795304,0.13435633,-1.110422134,0.392410316,0.285714286,0.259259259,0.25,0.036036036,,0.458552592,-0.226732267,,-0.117326698,-1,0.081389298,0.170829554,0.123966704,0.192028632,0.040283352,0.081389298,0.259593247,,0.000496771,0.53125,-0.000403988,2014,CBG,2014,0.27281848,CBRE Group,reports,Real Estate,Real Estate Services,"Los Angeles, California",,1138118,-0.168771605
CBG,12/31/2015,0.368434937,-0.246770072,-0.800181173,-0.047619048,-0.223300385,0.064779085,-0.538461538,-0.202616733,,0.003603604,0.206990441,-0.07826087,0.362946541,1.355781419,0.173045685,0.122920689,0.131831995,-0.21300072,0.601048037,0.06405972,0.322293783,-0.090909091,0.139615443,0.216462756,0.807753378,0.061096979,,1.732766761,-0.038914911,0.462514479,-0.001543889,0.116676289,,-5.650419957,-1.805235127,-0.014933966,-4.402212273,9.682249466,0.129264421,0.36757819,0.129264421,0.088361704,0.86200264,,0.055146456,-0.111111111,0.198745805,0.337755407,-0.187640126,0.498904389,1.195130948,123.9683683,0.066998192,9.157911698,0.184816353,-0.111111111,-0.058823529,0,-0.07826087,,0.355028081,0.469909862,,2.254995378,,0.455857352,0.573424217,0.705209192,0.20037879,0.564621207,0.455857352,0.199547885,,0.000496524,0.115646259,0.012206524,2015,CBG,2015,0.199150081,CBRE Group,reports,Real Estate,Real Estate Services,"Los Angeles, California",,1138118,0.074847939
CCI,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,CCI,2012,,Crown Castle International Corp.,reports,Real Estate,REITs,"Houston, Texas",3/14/2012,1051470,
CCI,12/31/2013,0.272169758,-0.350451456,-0.698268203,-0.833333333,0.211666512,0.686246787,-0.341463415,-0.600000786,,0.139495225,0.359440266,-0.078125,-0.439523501,-0.942121116,0.148433892,0.197700147,1.489422476,0.493243243,,0.29347841,0.575799282,-0.071428571,0.100395553,-2.90883561,0.379430437,-0.01899029,,,1.375276713,0.05197458,0.247654133,0.154976833,,-0.933109785,-1.603387184,0.515822134,0.072971845,0.299954805,-0.522170492,2.349831878,-0.576521201,-0.68183409,-0.283788087,0.157271169,0.05513843,-0.088235294,0.083858115,0.176380584,0.078742737,-0.617873153,,0.310323816,,-0.188379877,0.190734863,1.25,0.333333333,-0.625,-0.078125,,-0.034315058,-108.084365,0.004454961,-0.849451207,,0.280084561,-0.43548381,-0.388954953,1.357031537,0.039409084,0.280084561,0.178022181,,0.000497018,-0.59375,0.176195713,2013,CCI,2013,0.236465928,Crown Castle International Corp.,reports,Real Estate,REITs,"Houston, Texas",3/14/2012,1051470,2.043608438
CCI,12/31/2014,0.047707207,0.204448193,-0.193446959,5,0.418328787,0.003124298,-0.407407407,-0.265892559,,-0.000598623,0.318449633,0.169491525,-1,-1,0.26891684,0.080570429,0.334934921,-4.625339367,,0.003923476,0.056963941,-0.030769231,0.190648913,-1.05886911,-0.092736944,-0.027710598,,,0.445460045,0.027553248,0.114053355,0.452690552,,-0.067727482,-0.780823049,0.366452929,-1.113948276,-0.777130338,3.333688451,-0.76466226,3.400429217,4.771803803,0.132551809,0.235441293,0.068102336,-0.129032258,0.168777318,2.208455271,0.566140231,-1.669998306,,-0.906959847,0.23443777,-0.199073266,0.329725012,0,0.25,2.666666667,0.169491525,,0.110237515,-1.005707704,0.205026251,0.094115035,,0.026626387,0.437235838,0.232346669,-0.030388422,0.055520149,0.026626387,0.2348442,,0.000496771,3,0.083422113,2014,CCI,2014,0.053953679,Crown Castle International Corp.,reports,Real Estate,REITs,"Houston, Texas",3/14/2012,1051470,-0.73651158
CCI,12/31/2015,0.036716648,-1.164272006,-2.694780483,2.5,0.198220254,0.003803879,0.125,0.036214152,,-0.000299491,0.011342363,-0.166666667,,,0.006252373,0.101937446,0.414119438,-0.762606091,,0.066490975,0.061015475,0.015873016,0.049403042,3.5763963,0.026718087,-0.080522806,,,-0.219900001,0.028413488,0.086809455,-1,,0.126604638,-1.066772722,0.121127586,1.020523254,0.610684231,2.894856253,-1.407581882,3.262330279,0.51679112,-3.83E-05,0.015602075,0.005844696,-0.037037037,0.09739868,-0.465832048,-0.208044185,-1.278002528,,1.412439379,0.169375015,-6.856254934,0.051123931,0.444444444,0.4,2.818181818,-0.166666667,,-0.126812335,0.355934528,0.208417542,-0.062787312,,0.042234184,-0.235192471,-0.082351086,0.055536555,0.036041531,0.042234184,0.035349993,,0.000496524,3.269230769,-0.087691328,2015,CCI,2015,0.094301031,Crown Castle International Corp.,reports,Real Estate,REITs,"Houston, Texas",3/14/2012,1051470,-0.743677236
CCL,11/30/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CCL,2013,,Carnival Corp.,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",,815097,
CCL,11/30/2014,0.226062323,-1.5859375,-7.641025641,0.25,0.201954397,0.007087087,-0.285714286,-0.283549784,-0.952380952,0,-0.021042743,-0.275862069,,,0.029559748,0.105994152,0.167778837,25,,-0.002613585,-0.025856698,0.096774194,0.13552276,-2.5,-0.017027864,-0.097178683,-0.06684492,,-0.217270195,-0.090088977,,,,-1.465553236,42.66666667,0.210303458,0.317948718,0.219357977,0.152606635,0.558441558,0.152606635,0.152606635,-0.381679389,-1,0.333333333,0.222222222,-0.021052632,0.022222222,-0.130484657,-4.826086957,-4.625,-0.161290323,0.304347826,-0.004716981,0.029559748,0.142857143,0.25,0.142857143,-0.304347826,,0.020019167,-1,0.093134646,0.17506812,,-0.016357471,-0.231801755,0.029910714,-0.014334582,-0.019552354,-0.016357471,0.027691511,0.003249919,0.000496771,0.143884892,0.007624668,2014,CCL,2014,0.106138183,Carnival Corp.,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",,815097,-0.032998695
CCL,11/30/2015,0.067467652,-0.946666667,1.154440154,0.4,-0.111885405,0.021230916,3,3.214501511,4,0,-0.093465119,0.666666667,,,-0.006719609,0.332452082,0.468571429,1.346153846,,-0.030500625,-0.037416054,0.176470588,0.147171884,3.666666667,0.02992126,-0.246527778,-0.054441261,108.5,-2.277580071,0.00679071,,,,-1.762331839,-9.122137405,0.325072886,-0.083657588,-0.011567611,0.444901316,0.841666667,0.444901316,0.444901316,-0.37654321,,0.452595937,0.454545455,-0.126344086,0.313664596,0.079155673,1.826298701,-0.068965517,-0.551282051,0.142708333,-0.68957346,-0.006719609,0.375,0.6,0.375,0.875,,0.047082159,,0.006329114,-0.203478261,,-0.005348814,0.647177419,0.005057073,-0.017889605,0.014563107,-0.005348814,-0.010702594,0.125688371,0.000496524,0.421383648,0.016545616,2015,CCL,2015,0.241365933,Carnival Corp.,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",,815097,-0.126649631
CCL,11/30/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,CCL,2016,,Carnival Corp.,reports,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",,815097,
CELG,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CELG,2013,,Celgene Corp.,reports,Health Care,Biotechnology,"Summit, New Jersey",,816284,
CELG,12/31/2014,0.024460922,0.640039448,-0.701348748,0.192307692,0.255639098,0.132635655,0.22260274,0.274301261,-0.370122631,0.010989011,0.133666275,0.18556701,,-0.966449433,-0.012563486,0.424871941,0.397502102,-160.25,,0.082912032,0.073486185,0,0.183797839,0.519721578,0.432404831,0.922489083,0.154817861,0.423532441,-0.066363954,0.493077565,,,,0.181828792,-0.224475524,0.260748461,-0.246162182,1.720393492,0.379336506,-0.145120724,0.379336506,0.379336506,0.073617374,-0.715371128,0.392559014,0.178571429,1.054612337,0.388863428,0.338170624,8.731914894,-0.885777778,34.84390244,1.946802006,-1.578657866,-0.017123288,0.153846154,0.2,0.181818182,0.188679245,0.09181565,0.447154835,0.206076499,0.203858712,0.112151248,0.396517981,0.296145969,0.286351897,0.085684914,0.167248072,0.388659913,0.296145969,0.181170021,0.396327378,0.000496771,-0.288571429,0.938826414,2014,CELG,2014,0.345581357,Celgene Corp.,reports,Health Care,Biotechnology,"Summit, New Jersey",,816284,0.891379417
CELG,12/31/2015,0.587603993,0.832230908,-6.129032258,-0.129032258,0.904856953,0.131482009,-0.067226891,0.184078998,-0.104424779,0.02173913,0.088623996,0.036956522,,0.079136691,0.088251218,-0.067665269,-0.13057489,-0.204081633,,0.266884532,1.226633808,0,0.21297275,0.287022901,1.669411938,0.763770585,0.127957263,-4.128594683,1.339319117,1.260146512,,,,2.603268652,-0.144837692,-0.114884367,-11.98346909,3.352573018,-0.198959948,0.577228597,-0.198959948,-0.198959948,0.217879489,5.151950719,-0.104962287,-0.272727273,0.394160584,0.624649398,-0.80085442,-0.160800175,-1,9.482444203,1.027348938,-7.201520913,0.080139373,-0.266666667,-0.055555556,-0.346153846,0.031746032,0.521147042,0.247512515,0.12974209,0.136841067,-1,-0.511955855,0.555031401,-0.032092334,-0.067843954,-0.092845758,0.945891469,0.555031401,0.206716729,0.313399634,0.000496524,-0.18875502,-0.012579342,2015,CELG,2015,0.34729146,Celgene Corp.,reports,Health Care,Biotechnology,"Summit, New Jersey",,816284,0.660770166
CELG,12/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,CELG,2016,,Celgene Corp.,reports,Health Care,Biotechnology,"Summit, New Jersey",,816284,
CERN,12/28/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,CERN,2013,,Cerner,reports,Health Care,Health Care Technology,"North Kansas City, Missouri",4/30/2010,804753,
CERN,1/3/2015,-0.05146065,6.791019898,-0.079056635,0.153846154,-0.216202813,0.148357698,0.635036496,2.138711415,-2.000739736,0.007841998,0.174181403,0.345454545,,0.497689736,0.147284263,0.316501546,0.316501546,2.336917563,,0.165845296,0.042664481,0,0.167903019,0.311233527,0.113243039,,-0.263475649,-6.267938489,-2.024799838,-0.43725664,-0.583423594,,,-0.395546559,-4.772134248,0.217228917,0.007831542,-0.586642922,0.319010227,6.027951624,0.319010227,0.319010227,0.030113855,,0.324771012,0.1,-0.164794007,0.192548778,-0.000433858,2.283639884,9.011682824,-0.335875669,,-0.594178367,0.053306237,0.15,0.157894737,0.071428571,0.359259259,0.159448738,0.219566427,0.335865088,0.109318498,0.24678877,0.16049979,0.105456958,0.333243648,-0.009551365,0.125740609,0.036420973,0.105456958,0.169013257,7.684046582,0.000496771,0.327586207,-0.006459829,2015,CERN,2015,0.354607788,Cerner,reports,Health Care,Health Care Technology,"North Kansas City, Missouri",4/30/2010,804753,0.020353918
